ID;X;Y;ANGLE;HEAD;FAST_BREAK;PREDICTED_GOAL;XG;FOOTBALL_PITCH_CELL
2013;1;1;147,2852094;Y;N;Y;0,988463542;X0|Y0
2012;1;1;147,2852094;N;N;Y;0,994292621;X0|Y0
2015;1;1;147,2852094;Y;Y;Y;0,99656858;X0|Y0
2014;1;1;147,2852094;N;Y;Y;0,998309393;X0|Y0
2017;1;3;114,8856321;Y;N;Y;0,923153923;X0|Y2
2016;1;3;114,8856321;N;N;Y;0,960669257;X0|Y2
2019;1;3;114,8856321;Y;Y;Y;0,976030128;X0|Y2
2018;1;3;114,8856321;N;Y;Y;0,988065645;X0|Y2
2021;1;5;30,14585959;Y;N;N;0,065837242;X0|Y4
2020;1;5;30,14585959;N;N;N;0,125336967;X0|Y4
2023;1;5;30,14585959;Y;Y;N;0,192824473;X0|Y4
2022;1;5;30,14585959;N;Y;N;0,326924402;X0|Y4
2026;1;7;11,30860801;N;Y;N;0,134192955;X0|Y6
2025;1;7;11,30860801;Y;N;N;0,021994569;X0|Y6
2024;1;7;11,30860801;N;N;N;0,043726589;X0|Y6
2027;1;7;11,30860801;Y;Y;N;0,070829577;X0|Y6
2029;1;9;6,090342632;Y;N;N;0,016124727;X0|Y8
2028;1;9;6,090342632;N;N;N;0,032248211;X0|Y8
2031;1;9;6,090342632;Y;Y;N;0,052628124;X0|Y8
2030;1;9;6,090342632;N;Y;N;0,101487142;X0|Y8
2221;3;1;98,78983915;Y;N;Y;0,819057306;X2|Y0
2220;3;1;98,78983915;N;N;Y;0,901996357;X2|Y0
2223;3;1;98,78983915;Y;Y;Y;0,938812787;X2|Y0
2222;3;1;98,78983915;N;Y;Y;0,968940847;X2|Y0
2225;3;3;78,15821412;Y;N;Y;0,56436874;X2|Y2
2224;3;3;78,15821412;N;N;Y;0,724829157;X2|Y2
2227;3;3;78,15821412;Y;Y;Y;0,81451455;X2|Y2
2226;3;3;78,15821412;N;Y;Y;0,899279814;X2|Y2
2229;3;5;46,8241515;Y;N;N;0,162311971;X2|Y4
2228;3;5;46,8241515;N;N;N;0,28262184;X2|Y4
2231;3;5;46,8241515;Y;Y;N;0,396415929;X2|Y4
2230;3;5;46,8241515;N;Y;Y;0,571802913;X2|Y4
2233;3;7;26,21231969;Y;N;N;0,052600896;X2|Y6
2232;3;7;26,21231969;N;N;N;0,101437342;X2|Y6
2235;3;7;26,21231969;Y;Y;N;0,158386434;X2|Y6
2234;3;7;26,21231969;N;Y;N;0,276747877;X2|Y6
2237;3;9;15,99588208;Y;N;N;0,02901516;X2|Y8
2236;3;9;15,99588208;N;N;N;0,057277708;X2|Y8
2239;3;9;15,99588208;Y;Y;N;0,091972235;X2|Y8
2238;3;9;15,99588208;N;Y;N;0,170773379;X2|Y8
4319;5;1;70,9971879;Y;N;N;0,456282133;X4|Y0
4318;5;1;70,9971879;N;N;Y;0,630488486;X4|Y0
4321;5;1;70,9971879;Y;Y;Y;0,739887711;X4|Y0
4320;5;1;70,9971879;N;Y;Y;0,852584496;X4|Y0
4324;5;3;60,62215309;N;Y;Y;0,755080548;X4|Y2
4323;5;3;60,62215309;Y;N;N;0,309076288;X4|Y2
4322;5;3;60,62215309;N;N;N;0,476315456;X4|Y2
4325;5;3;60,62215309;Y;Y;Y;0,602588647;X4|Y2
4327;5;5;44,9965562;Y;N;N;0,147801745;X4|Y4
4326;5;5;44,9965562;N;N;N;0,260703516;X4|Y4
4383;5;5;44,9965562;Y;Y;N;0,370226976;X4|Y4
4382;5;5;44,9965562;N;Y;Y;0,544479344;X4|Y4
4385;5;7;31,12847267;Y;N;N;0,069597979;X4|Y6
4384;5;7;31,12847267;N;N;N;0,132016121;X4|Y6
4387;5;7;31,12847267;Y;Y;N;0,202268334;X4|Y6
4386;5;7;31,12847267;N;Y;N;0,34016816;X4|Y6
4389;5;9;21,56539865;Y;N;N;0,040203484;X4|Y8
4388;5;9;21,56539865;N;N;N;0,078483267;X4|Y8
4391;5;9;21,56539865;Y;Y;N;0,124328532;X4|Y8
4390;5;9;21,56539865;N;Y;N;0,224013063;X4|Y8
3753;7;1;54,45906449;Y;N;N;0,235383356;X6|Y0
3752;7;1;54,45906449;N;N;N;0,384964953;X6|Y0
3755;7;1;54,45906449;Y;Y;Y;0,510634663;X6|Y0
3754;7;1;54,45906449;N;Y;Y;0,679652919;X6|Y0
3757;7;3;48,9604418;Y;N;N;0,180704016;X6|Y2
3756;7;3;48,9604418;N;N;N;0,309607942;X6|Y2
3759;7;3;48,9604418;Y;Y;N;0,427788241;X6|Y2
3758;7;3;48,9604418;N;Y;Y;0,603184415;X6|Y2
3761;7;5;40,21395716;Y;N;N;0,114867814;X6|Y4
3760;7;5;40,21395716;N;N;N;0,208775403;X6|Y4
3763;7;5;40,21395716;Y;Y;N;0,305498214;X6|Y4
3762;7;5;40,21395716;N;Y;N;0,472124272;X6|Y4
3765;7;7;31,20086912;Y;N;N;0,069882786;X6|Y6
3764;7;7;31,20086912;N;N;N;0,132519972;X6|Y6
3767;7;7;31,20086912;Y;Y;N;0,202977609;X6|Y6
3766;7;7;31,20086912;N;Y;N;0,341154198;X6|Y6
3825;7;9;23,72234498;Y;Y;N;0,139281505;X6|Y8
3769;7;9;23,72234498;Y;N;N;0,045565222;X6|Y8
3768;7;9;23,72234498;N;N;N;0,088479563;X6|Y8
3824;7;9;23,72234498;N;Y;N;0,247565595;X6|Y8
4195;9;1;43,83945444;N;Y;Y;0,527029753;X8|Y0
4194;9;1;43,83945444;Y;N;N;0,139180667;X8|Y0
4193;9;1;43,83945444;N;N;N;0,247408894;X8|Y0
4196;9;1;43,83945444;Y;Y;N;0,354021716;X8|Y0
4198;9;3;40,69562391;Y;N;N;0,117870987;X8|Y2
4197;9;3;40,69562391;N;N;N;0,213641154;X8|Y2
4200;9;3;40,69562391;Y;Y;N;0,311730068;X8|Y2
4199;9;3;40,69562391;N;Y;N;0,479408826;X8|Y2
4258;9;5;35,42855213;Y;Y;N;0,24760466;X8|Y4
4256;9;5;35,42855213;Y;N;N;0,088496477;X8|Y4
4201;9;5;35,42855213;N;N;N;0,1648603;X8|Y4
4257;9;5;35,42855213;N;Y;N;0,400880813;X8|Y4
4260;9;7;29,46589478;Y;N;N;0,063346321;X8|Y6
4259;9;7;29,46589478;N;N;N;0,120886213;X8|Y6
4262;9;7;29,46589478;Y;Y;N;0,18648818;X8|Y6
4261;9;7;29,46589478;N;Y;N;0,317917121;X8|Y6
4266;9;9;23,90889229;Y;Y;N;0,140643138;X8|Y8
4264;9;9;23,90889229;Y;N;N;0,046059701;X8|Y8
4263;9;9;23,90889229;N;N;N;0,089396133;X8|Y8
4265;9;9;23,90889229;N;Y;N;0,249678746;X8|Y8
2009;1;-1;147,2852094;Y;N;Y;0,988463542;X0|Y-2
2008;1;-1;147,2852094;N;N;Y;0,994292621;X0|Y-2
2011;1;-1;147,2852094;Y;Y;Y;0,99656858;X0|Y-2
2010;1;-1;147,2852094;N;Y;Y;0,998309393;X0|Y-2
2005;1;-3;114,8856321;Y;N;Y;0,923153923;X0|Y-4
2004;1;-3;114,8856321;N;N;Y;0,960669257;X0|Y-4
2007;1;-3;114,8856321;Y;Y;Y;0,976030128;X0|Y-4
2006;1;-3;114,8856321;N;Y;Y;0,988065645;X0|Y-4
2001;1;-5;30,14585959;Y;N;N;0,065837242;X0|Y-6
2000;1;-5;30,14585959;N;N;N;0,125336967;X0|Y-6
2003;1;-5;30,14585959;Y;Y;N;0,192824473;X0|Y-6
2002;1;-5;30,14585959;N;Y;N;0,326924402;X0|Y-6
1998;1;-7;11,30860801;N;Y;N;0,134192955;X0|Y-8
1997;1;-7;11,30860801;Y;N;N;0,021994569;X0|Y-8
1996;1;-7;11,30860801;N;N;N;0,043726589;X0|Y-8
1999;1;-7;11,30860801;Y;Y;N;0,070829577;X0|Y-8
2033;1;11;3,855937098;Y;N;N;0,014110358;X0|Y10
2032;1;11;3,855937098;N;N;N;0,02827752;X0|Y10
2035;1;11;3,855937098;Y;Y;N;0,046268045;X0|Y10
2034;1;11;3,855937098;N;Y;N;0,089782055;X0|Y10
2037;1;13;2,676170435;Y;N;N;0,013148991;X0|Y12
2036;1;13;2,676170435;N;N;N;0,026376739;X0|Y12
2039;1;13;2,676170435;Y;Y;N;0,043211741;X0|Y12
2038;1;13;2,676170435;N;Y;N;0,084104844;X0|Y12
2041;1;15;1,971922961;Y;N;N;0,012606224;X0|Y14
2040;1;15;1,971922961;N;N;N;0,025301954;X0|Y14
2115;1;15;1,971922961;Y;Y;N;0,041480197;X0|Y14
2114;1;15;1,971922961;N;Y;N;0,080873174;X0|Y14
2117;1;17;1,515909507;Y;N;N;0,012266632;X0|Y16
2116;1;17;1,515909507;N;N;N;0,02462889;X0|Y16
2119;1;17;1,515909507;Y;Y;N;0,040394607;X0|Y16
2118;1;17;1,515909507;N;Y;N;0,078841419;X0|Y16
2121;1;19;1,202920793;Y;N;N;0,012038795;X0|Y18
2120;1;19;1,202920793;N;N;N;0,02417706;X0|Y18
2123;1;19;1,202920793;Y;Y;N;0,039665308;X0|Y18
2122;1;19;1,202920793;N;Y;N;0,077474029;X0|Y18
2125;1;21;0,978441508;Y;N;N;0,011877967;X0|Y20
2124;1;21;0,978441508;N;N;N;0,02385799;X0|Y20
2127;1;21;0,978441508;Y;Y;N;0,039150037;X0|Y20
2126;1;21;0,978441508;N;Y;N;0,076506734;X0|Y20
2129;1;23;0,811795333;Y;N;N;0,011759947;X0|Y22
2128;1;23;0,811795333;N;N;N;0,023623783;X0|Y22
2131;1;23;0,811795333;Y;Y;N;0,038771676;X0|Y22
2130;1;23;0,811795333;N;Y;N;0,075795822;X0|Y22
2133;1;25;0,684593756;Y;N;N;0,011670643;X0|Y24
2132;1;25;0,684593756;N;N;N;0,023446524;X0|Y24
2135;1;25;0,684593756;Y;Y;N;0,038485235;X0|Y24
2134;1;25;0,684593756;N;Y;N;0,075257267;X0|Y24
2137;1;27;0,585246922;Y;N;N;0,011601362;X0|Y26
2136;1;27;0,585246922;N;N;N;0,023308984;X0|Y26
2139;1;27;0,585246922;Y;Y;N;0,038262934;X0|Y26
2138;1;27;0,585246922;N;Y;N;0,074839092;X0|Y26
2141;1;29;0,506145268;Y;N;N;0,011546489;X0|Y28
2140;1;29;0,506145268;N;N;N;0,023200036;X0|Y28
2143;1;29;0,506145268;Y;Y;N;0,038086816;X0|Y28
2142;1;29;0,506145268;N;Y;N;0,074507663;X0|Y28
2145;1;31;0,442119794;Y;N;N;0,011502263;X0|Y30
2144;1;31;0,442119794;N;N;N;0,023112217;X0|Y30
2147;1;31;0,442119794;Y;Y;N;0,037944835;X0|Y30
2146;1;31;0,442119794;N;Y;N;0,07424039;X0|Y30
2149;1;33;0,389556873;Y;N;N;0,011466079;X0|Y32
2148;1;33;0,389556873;N;N;N;0,023040363;X0|Y32
2151;1;33;0,389556873;Y;Y;N;0,037828653;X0|Y32
2150;1;33;0,389556873;N;Y;N;0,074021627;X0|Y32
3628;11;1;36,55347528;Y;N;N;0,094155538;X10|Y0
3627;11;1;36,55347528;N;N;N;0,174467898;X10|Y0
3630;11;1;36,55347528;Y;Y;N;0,260530063;X10|Y0
3629;11;1;36,55347528;N;Y;N;0,417369026;X10|Y0
3631;11;3;34,62662992;N;N;N;0,158273901;X10|Y2
3632;11;3;34,62662992;Y;N;N;0,084651679;X10|Y2
3634;11;3;34,62662992;Y;Y;N;0,238657189;X10|Y2
3633;11;3;34,62662992;N;Y;N;0,389260101;X10|Y2
3637;11;5;31,26694726;N;Y;N;0,342055383;X10|Y4
3636;11;5;31,26694726;Y;N;N;0,070143677;X10|Y4
3635;11;5;31,26694726;N;N;N;0,132981272;X10|Y4
3638;11;5;31,26694726;Y;Y;N;0,2036266;X10|Y4
3640;11;7;27,21049649;Y;N;N;0,05570021;X10|Y6
3639;11;7;27,21049649;N;N;N;0,107088906;X10|Y6
3642;11;7;27,21049649;Y;Y;N;0,166622547;X10|Y6
3641;11;7;27,21049649;N;Y;N;0,289025127;X10|Y6
3698;11;9;23,11886466;Y;N;N;0,043999993;X10|Y8
3643;11;9;23,11886466;N;N;N;0,085572337;X10|Y8
3700;11;9;23,11886466;Y;Y;N;0,134952182;X10|Y8
3699;11;9;23,11886466;N;Y;N;0,24081214;X10|Y8
4142;13;1;31,28478053;Y;N;N;0,070214241;X12|Y0
4141;13;1;31,28478053;N;N;N;0,133106001;X12|Y0
4144;13;1;31,28478053;Y;Y;N;0,203802015;X12|Y0
4143;13;1;31,28478053;N;Y;N;0,342298792;X12|Y0
4146;13;3;30,03277986;Y;N;N;0,065416775;X12|Y2
4145;13;3;30,03277986;N;N;N;0,124587186;X12|Y2
4202;13;3;30,03277986;Y;Y;N;0,191759484;X12|Y2
4147;13;3;30,03277986;N;Y;N;0,325417363;X12|Y2
4204;13;5;27,78463236;Y;N;N;0,057559951;X12|Y4
4203;13;5;27,78463236;N;N;N;0,110463722;X12|Y4
4206;13;5;27,78463236;Y;Y;N;0,171513137;X12|Y4
4205;13;5;27,78463236;N;Y;N;0,296231345;X12|Y4
4208;13;7;24,9427916;Y;N;N;0,048894083;X12|Y6
4207;13;7;24,9427916;N;N;N;0,094632764;X12|Y6
4210;13;7;24,9427916;Y;Y;N;0,148392511;X12|Y6
4209;13;7;24,9427916;N;Y;N;0,261607021;X12|Y6
4212;13;9;21,90951413;Y;N;N;0,041016433;X12|Y8
4211;13;9;21,90951413;N;N;N;0,080005744;X12|Y8
4214;13;9;21,90951413;Y;Y;N;0,126618153;X12|Y8
4213;13;9;21,90951413;N;Y;N;0,227661189;X12|Y8
3504;15;1;27,31418935;Y;N;N;0,056031855;X14|Y0
3503;15;1;27,31418935;N;N;N;0,107691632;X14|Y0
3506;15;1;27,31418935;Y;Y;N;0,16749749;X14|Y0
3505;15;1;27,31418935;N;Y;N;0,290318903;X14|Y0
3508;15;3;26,46061035;Y;N;N;0,053356264;X14|Y2
3507;15;3;26,46061035;N;N;N;0,10281791;X14|Y2
3510;15;3;26,46061035;Y;Y;N;0,160403721;X14|Y2
3509;15;3;26,46061035;N;Y;N;0,279771543;X14|Y2
3512;15;5;24,8944002;Y;N;N;0,048757806;X14|Y4
3511;15;5;24,8944002;N;N;N;0,094381655;X14|Y4
3514;15;5;24,8944002;Y;Y;N;0,148022072;X14|Y4
3513;15;5;24,8944002;N;Y;N;0,261040591;X14|Y4
3516;15;7;22,84706736;Y;N;N;0,043311912;X14|Y6
3515;15;7;22,84706736;N;N;N;0,08429146;X14|Y6
3572;15;7;22,84706736;Y;Y;N;0,133039707;X14|Y6
3517;15;7;22,84706736;N;Y;N;0,237811892;X14|Y6
3574;15;9;20,56863631;Y;N;N;0,037934944;X14|Y8
3573;15;9;20,56863631;N;N;N;0,074221768;X14|Y8
3576;15;9;20,56863631;Y;Y;N;0,117896194;X14|Y8
3575;15;9;20,56863631;N;Y;N;0,213681882;X14|Y8
4014;17;1;24,22223628;Y;N;N;0,04690179;X16|Y0
97;17;1;24,22223628;N;N;N;0,090954979;X16|Y0
4016;17;1;24,22223628;Y;Y;N;0,142955316;X16|Y0
4015;17;1;24,22223628;N;Y;N;0,253255203;X16|Y0
4018;17;3;23,6168006;Y;N;N;0,0452877;X16|Y2
4017;17;3;23,6168006;N;N;N;0,087964754;X16|Y2
2;17;3;23,6168006;Y;Y;N;0,138516028;X16|Y2
1;17;3;23,6168006;N;Y;N;0,246375348;X16|Y2
4;17;5;22,48789173;Y;N;N;0,042418371;X16|Y4
3;17;5;22,48789173;N;N;N;0,082625511;X16|Y4
6;17;5;22,48789173;Y;Y;N;0,130547647;X16|Y4
5;17;5;22,48789173;N;Y;N;0,233886726;X16|Y4
8;17;7;20,97477279;Y;N;N;0,038844039;X16|Y6
7;17;7;20,97477279;N;N;N;0,075931829;X16|Y6
10;17;7;20,97477279;Y;Y;N;0,120481553;X16|Y6
9;17;7;20,97477279;N;Y;N;0,217848987;X16|Y6
12;17;9;19,23684812;Y;N;N;0,035095153;X16|Y8
11;17;9;19,23684812;N;N;N;0,068859992;X16|Y8
14;17;9;19,23684812;Y;Y;N;0,109753418;X16|Y8
13;17;9;19,23684812;N;Y;N;0,200426617;X16|Y8
396;19;1;21,75013425;Y;Y;N;0,125553247;X18|Y0
394;19;1;21,75013425;Y;N;N;0,040637971;X18|Y0
393;19;1;21,75013425;N;N;N;0,079297273;X18|Y0
395;19;1;21,75013425;N;Y;N;0,225966341;X18|Y0
398;19;3;21,30638106;Y;N;N;0,039601779;X18|Y2
397;19;3;21,30638106;N;N;N;0,077354822;X18|Y2
400;19;3;21,30638106;Y;Y;N;0,122628635;X18|Y2
399;19;3;21,30638106;N;Y;N;0,221294653;X18|Y2
402;19;5;20,46881869;Y;N;N;0,03771466;X18|Y4
401;19;5;20,46881869;N;N;N;0,073806937;X18|Y4
404;19;5;20,46881869;Y;Y;N;0,117268183;X18|Y4
403;19;5;20,46881869;N;Y;N;0,21266665;X18|Y4
406;19;7;19,32458974;Y;N;N;0,03527577;X18|Y6
405;19;7;19,32458974;N;N;N;0,069201916;X18|Y6
408;19;7;19,32458974;Y;Y;N;0,11027435;X18|Y6
407;19;7;19,32458974;N;Y;N;0,201280614;X18|Y6
410;19;9;17,97798942;Y;N;N;0,032599954;X18|Y8
409;19;9;17,97798942;N;N;N;0,064123712;X18|Y8
412;19;9;17,97798942;Y;Y;N;0,102514101;X18|Y8
411;19;9;17,97798942;N;Y;N;0,188472693;X18|Y8
602;21;1;19,73049419;Y;N;N;0,036123042;X20|Y0
601;21;1;19,73049419;N;N;N;0,070804239;X20|Y0
604;21;1;19,73049419;Y;Y;N;0,112712519;X20|Y0
603;21;1;19,73049419;N;Y;N;0,205266714;X20|Y0
606;21;3;19,39618444;Y;N;N;0,035423811;X20|Y2
605;21;3;19,39618444;N;N;N;0,06948208;X20|Y2
608;21;3;19,39618444;Y;Y;N;0,11070102;X20|Y2
607;21;3;19,39618444;N;Y;N;0,201979466;X20|Y2
609;21;5;18,75925168;N;N;N;0,067026118;X20|Y4
612;21;5;18,75925168;Y;Y;N;0,10695557;X20|Y4
610;21;5;18,75925168;Y;N;N;0,034127544;X20|Y4
611;21;5;18,75925168;N;Y;N;0,195825762;X20|Y4
615;21;7;17,87615354;N;Y;N;0,187530019;X20|Y6
614;21;7;17,87615354;Y;N;N;0,032405769;X20|Y6
613;21;7;17,87615354;N;N;N;0,063754127;X20|Y6
616;21;7;17,87615354;Y;Y;N;0,101947351;X20|Y6
476;21;9;16,81685568;Y;Y;N;0,096215023;X20|Y8
618;21;9;16,81685568;Y;N;N;0,03045106;X20|Y8
617;21;9;16,81685568;N;N;N;0,060025798;X20|Y8
619;21;9;16,81685568;N;Y;N;0,177938998;X20|Y8
667;23;1;18,05065137;N;Y;N;0,189147532;X22|Y0
666;23;1;18,05065137;Y;N;N;0,032739196;X22|Y0
665;23;1;18,05065137;N;N;N;0,064388638;X22|Y0
668;23;1;18,05065137;Y;Y;N;0,102920193;X22|Y0
670;23;3;17,79286634;Y;N;N;0,032247785;X22|Y2
669;23;3;17,79286634;N;N;N;0,063453336;X22|Y2
672;23;3;17,79286634;Y;Y;N;0,101485897;X22|Y2
671;23;3;17,79286634;N;Y;N;0,186761745;X22|Y2
674;23;5;17,29811409;Y;N;N;0,031324548;X22|Y4
673;23;5;17,29811409;N;N;N;0,061693655;X22|Y4
676;23;5;17,29811409;Y;Y;N;0,098782747;X22|Y4
675;23;5;17,29811409;N;Y;N;0,182247923;X22|Y4
678;23;7;16,60411159;Y;N;N;0,03007249;X22|Y6
677;23;7;16,60411159;N;N;N;0,059302041;X22|Y6
680;23;7;16,60411159;Y;Y;N;0,095099063;X22|Y6
679;23;7;16,60411159;N;Y;N;0,176059805;X22|Y6
682;23;9;15,75890965;Y;N;N;0,028613051;X22|Y8
681;23;9;15,75890965;N;N;N;0,056506713;X22|Y8
684;23;9;15,75890965;Y;Y;N;0,090779201;X22|Y8
683;23;9;15,75890965;N;Y;N;0,168748125;X22|Y8
874;25;1;16,63217903;Y;N;N;0,030122173;X24|Y0
873;25;1;16,63217903;N;N;N;0,059397057;X24|Y0
876;25;1;16,63217903;Y;Y;N;0,095245626;X24|Y0
875;25;1;16,63217903;N;Y;N;0,176306832;X24|Y0
877;25;3;16,42940904;N;N;N;0,058713824;X24|Y2
878;25;3;16,42940904;Y;N;N;0,029765027;X24|Y2
880;25;3;16,42940904;Y;Y;N;0,094191328;X24|Y2
879;25;3;16,42940904;N;Y;N;0,174528335;X24|Y2
882;25;5;16,03796768;Y;N;N;0,029087145;X24|Y4
881;25;5;16,03796768;N;N;N;0,057415663;X24|Y4
884;25;5;16,03796768;Y;Y;N;0,092185582;X24|Y4
883;25;5;16,03796768;N;Y;N;0,17113507;X24|Y4
886;25;7;15,48374497;Y;N;N;0,02815292;X24|Y6
885;25;7;15,48374497;N;N;N;0,055623705;X24|Y6
888;25;7;15,48374497;Y;Y;N;0,089411382;X24|Y6
887;25;7;15,48374497;N;Y;N;0,166420539;X24|Y6
889;25;9;14,80046582;Y;N;N;0,027041199;X24|Y8
16;25;9;14,80046582;N;N;N;0,053486903;X24|Y8
747;25;9;14,80046582;Y;Y;N;0,086094947;X24|Y8
746;25;9;14,80046582;N;Y;N;0,160751951;X24|Y8
1477;27;1;15,4188941;Y;N;N;0,028045526;X26|Y0
1476;27;1;15,4188941;N;N;N;0,055417496;X26|Y0
1479;27;1;15,4188941;Y;Y;N;0,089091732;X26|Y0
1478;27;1;15,4188941;N;Y;N;0,165875728;X26|Y0
1481;27;3;15,25663614;Y;N;N;0,027778567;X26|Y2
1480;27;3;15,25663614;N;N;N;0,054904706;X26|Y2
1483;27;3;15,25663614;Y;Y;N;0,088296475;X26|Y2
1482;27;3;15,25663614;N;Y;N;0,164518865;X26|Y2
1485;27;5;14,94192527;Y;N;N;0,0272678;X26|Y4
1484;27;5;14,94192527;N;N;N;0,053922832;X26|Y4
1487;27;5;14,94192527;Y;Y;N;0,086772274;X26|Y4
1486;27;5;14,94192527;N;Y;N;0,161912562;X26|Y4
1489;27;7;14,49296599;Y;N;N;0,026554921;X26|Y6
1488;27;7;14,49296599;N;N;N;0,052550741;X26|Y6
1491;27;7;14,49296599;Y;Y;N;0,084639094;X26|Y6
1490;27;7;14,49296599;N;Y;N;0,158252263;X26|Y6
1493;27;9;13,9339053;Y;N;N;0,025692529;X26|Y8
1492;27;9;13,9339053;N;N;N;0,050888248;X26|Y8
1495;27;9;13,9339053;Y;Y;N;0,082049366;X26|Y8
1494;27;9;13,9339053;N;Y;N;0,153788587;X26|Y8
1684;29;1;14,36954226;N;N;N;0,052179356;X28|Y0
1685;29;1;14,36954226;Y;N;N;0,026362141;X28|Y0
1687;29;1;14,36954226;Y;Y;N;0,084061054;X28|Y0
1686;29;1;14,36954226;N;Y;N;0,157257855;X28|Y0
1690;29;3;14,23774643;N;Y;N;0,156201612;X28|Y2
1689;29;3;14,23774643;Y;N;N;0,026157787;X28|Y2
1688;29;3;14,23774643;N;N;N;0,051785517;X28|Y2
1691;29;3;14,23774643;Y;Y;N;0,083447766;X28|Y2
1693;29;5;13,98113499;Y;N;N;0,025764317;X28|Y4
1692;29;5;13,98113499;N;N;N;0,051026749;X28|Y4
1695;29;5;13,98113499;Y;Y;N;0,082265327;X28|Y4
1694;29;5;13,98113499;N;Y;N;0,154161661;X28|Y4
1697;29;7;13,61278568;Y;N;N;0,025209571;X28|Y6
1696;29;7;13,61278568;N;N;N;0,049955955;X28|Y6
1699;29;7;13,61278568;Y;Y;N;0,080594667;X28|Y6
1698;29;7;13,61278568;N;Y;N;0,151271585;X28|Y6
1558;29;9;13,15030602;N;Y;N;0,147706176;X28|Y8
1557;29;9;13,15030602;Y;N;N;0,024529519;X28|Y8
1556;29;9;13,15030602;N;N;N;0,048641657;X28|Y8
1559;29;9;13,15030602;Y;Y;N;0,07854093;X28|Y8
2217;3;-1;98,78983915;Y;N;Y;0,819057306;X2|Y-2
2216;3;-1;98,78983915;N;N;Y;0,901996357;X2|Y-2
2219;3;-1;98,78983915;Y;Y;Y;0,938812787;X2|Y-2
2218;3;-1;98,78983915;N;Y;Y;0,968940847;X2|Y-2
2213;3;-3;78,15821412;Y;N;Y;0,56436874;X2|Y-4
2212;3;-3;78,15821412;N;N;Y;0,724829157;X2|Y-4
2215;3;-3;78,15821412;Y;Y;Y;0,81451455;X2|Y-4
2214;3;-3;78,15821412;N;Y;Y;0,899279814;X2|Y-4
2209;3;-5;46,8241515;Y;N;N;0,162311971;X2|Y-6
2208;3;-5;46,8241515;N;N;N;0,28262184;X2|Y-6
2211;3;-5;46,8241515;Y;Y;N;0,396415929;X2|Y-6
2210;3;-5;46,8241515;N;Y;Y;0,571802913;X2|Y-6
2205;3;-7;26,21231969;Y;N;N;0,052600896;X2|Y-8
2204;3;-7;26,21231969;N;N;N;0,101437342;X2|Y-8
2207;3;-7;26,21231969;Y;Y;N;0,158386434;X2|Y-8
2206;3;-7;26,21231969;N;Y;N;0,276747877;X2|Y-8
2098;3;11;10,66553815;N;Y;N;0,129726644;X2|Y10
2097;3;11;10,66553815;Y;N;N;0,021171217;X2|Y10
2096;3;11;10,66553815;N;N;N;0,042124753;X2|Y10
2099;3;11;10,66553815;Y;Y;N;0,068305797;X2|Y10
2101;3;13;7,599002706;Y;N;N;0,01764218;X2|Y12
2100;3;13;7,599002706;N;N;N;0,035228671;X2|Y12
2103;3;13;7,599002706;Y;Y;N;0,057380466;X2|Y12
2102;3;13;7,599002706;N;Y;N;0,110138549;X2|Y12
2105;3;15;5,684763796;Y;N;N;0,015739165;X2|Y14
2104;3;15;5,684763796;N;N;N;0,031489456;X2|Y14
2107;3;15;5,684763796;Y;Y;N;0,051415335;X2|Y14
2106;3;15;5,684763796;N;Y;N;0,099266397;X2|Y14
2109;3;17;4,412184841;Y;N;N;0,014587354;X2|Y16
2108;3;17;4,412184841;N;N;N;0,029219238;X2|Y16
2111;3;17;4,412184841;Y;Y;N;0,047779438;X2|Y16
2110;3;17;4,412184841;N;Y;N;0,092576901;X2|Y16
2113;3;19;3,523872557;Y;N;N;0,013832968;X2|Y18
2112;3;19;3,523872557;N;N;N;0,027729456;X2|Y18
3951;3;19;3,523872557;Y;Y;N;0,045387583;X2|Y18
3950;3;19;3,523872557;N;Y;N;0,088150071;X2|Y18
3953;3;21;2,879393586;Y;N;N;0,013309859;X2|Y20
3952;3;21;2,879393586;N;N;N;0,026695062;X2|Y20
3955;3;21;2,879393586;Y;Y;N;0,043724109;X2|Y20
3954;3;21;2,879393586;N;Y;N;0,085058983;X2|Y20
3957;3;23;2,397008449;Y;N;N;0,012931134;X2|Y22
3956;3;23;2,397008449;N;N;N;0,025945483;X2|Y22
3959;3;23;2,397008449;Y;Y;N;0,042517254;X2|Y22
3958;3;23;2,397008449;N;Y;N;0,082810019;X2|Y22
3963;3;25;2,026557627;Y;Y;N;0,041612118;X2|Y24
3961;3;25;2,026557627;Y;N;N;0,012647528;X2|Y24
3960;3;25;2,026557627;N;N;N;0,025383785;X2|Y24
3962;3;25;2,026557627;N;Y;N;0,081119776;X2|Y24
3965;3;27;1,735885569;Y;N;N;0,012429305;X2|Y26
3964;3;27;1,735885569;N;N;N;0,024951362;X2|Y26
3967;3;27;1,735885569;Y;Y;N;0,040914844;X2|Y26
3966;3;27;1,735885569;N;Y;N;0,079815623;X2|Y26
4023;3;29;1,503609668;Y;N;N;0,012257599;X2|Y28
4022;3;29;1,503609668;N;N;N;0,024610979;X2|Y28
4025;3;29;1,503609668;Y;Y;N;0,040365706;X2|Y28
4024;3;29;1,503609668;N;Y;N;0,07878727;X2|Y28
4027;3;31;1,315062284;Y;N;N;0,012119943;X2|Y30
4026;3;31;1,315062284;N;N;N;0,02433801;X2|Y30
