PLAYER_ID;PLAYER_NAME;TEAM_NAME;TOTAL_XG;GOALS;SHOT_COUNT;XG_PER_SHOT
9knq8u3gvl2kho5mih512n2z9;Adrien Silva;Leicester City;0,51804349;0;11;0,047094863
4c3pwnxhk5vyxh3sxppw8vob9;A. Carroll;West Ham United;2,292342957;3;28;0,081869391
dxb1r4gqgxkngb0pzvfby9iol;M. Schneiderlin;Everton;0,492194842;0;5;0,098438968
cjm9hrspcnmjhqttuiz5fkgr9;Deulofeu;Watford;0,743383035;1;8;0,092922879
bv9ejevyrwdqc1j5rw4tkiy1h;F. Had?Ærgjonaj;Huddersfield Town;0,37588127;0;8;0,046985159
ceerfv28fygp7m2euv5n5uu39;I. Gueye;Everton;1,641357524;2;23;0,071363371
drwacyyicuhy3heg4j0ipqj85;Ayoze P??rez;Newcastle United;7,328115865;8;60;0,122135264
dsteap0b6lis83b9au13evr2t;M. Phillips;West Bromwich Albion;3,102215511;2;28;0,110793411
bwgjvtqtuflgq4ov3xis75vbp;A. Barnes;Burnley;7,681369771;9;60;0,12802283
5hep0bzxshhmn2ihx8a5f3p3p;L. Mousset;AFC Bournemouth;1,453444823;2;22;0,066065674
7o9bkf7no8wz167ingslfimdx;C. Smalling;Manchester United;1,894614446;4;13;0,145739573
8g7clz1z04oqjxhg8xnqc7105;A. Doucour??;Watford;4,201671763;7;47;0,089397272
7z5ugeh3ejhwa3c8tg7idkpud;J. Lascelles;Newcastle United;1,253478464;3;12;0,104456539
3uryxh0ztshuidtv7urv251hx;C. Tosun;Everton;2,849597264;5;19;0,149978803
a13bt8fcp7mnpoqfrjwjsvetx;T. Deeney;Watford;3,738837437;2;31;0,120607659
363nsa82dww242zeo09wpcslx;T. Abraham;Swansea City;7,273030359;5;42;0,173167389
13ll29mtf7pxwz1yf0i40tsd1;David Silva;Manchester City;6,431689398;9;54;0,119105359
54mikuxbl9pelq500ik63g15h;J. McClean;West Bromwich Albion;2,349065798;1;30;0,078302193
xm50j2dki5ml1gzx3y0i0zbp;M. Albrighton;Leicester City;1,453348133;2;20;0,072667407
94jgdou8wwsu1js5syif03qhh;S. Dann;Crystal Palace;2,233919997;1;19;0,117574737
ex186m2z3yp666b1g219a8ted;A. Mawson;Swansea City;2,071844155;2;20;0,103592208
f4cykd65su8xbme6xdc1iw7o5;A. Lacazette;Arsenal;9,578630572;12;66;0,145130766
7usl4495egoptlrd762f0arbp;B. Chilwell;Leicester City;0,350841736;0;6;0,058473623
6fzbp94hf19ysotdassrqdc5x;A. R?¨diger;Chelsea;1,963495046;2;15;0,13089967
